2.55 0 1
2.55 16.659142212189607 0.9292929292929293
2.55 34.130925507900685 0.7777777777777777
2.55 51.80586907449211 0.601010101010101
2.55 68.058690744921 0.590909090909091
2.55 83.70203160270879 0.6767676767676767
2.55 98.32957110609479 0.8787878787878787
2.55 113.76975169300223 0.9696969696969695
2.55 126.56884875846495 0.9898989898989898
2.55 141.60270880361176 0.9141414141414139
2.55 154.40180586907448 0.7828282828282827
2.55 168.2167042889391 0.6717171717171717
2.55 180 0.55
2.97 0.40632054176072074 1.0051020408163391
2.97 17.26862302483076 0.9030612244898104
2.97 34.740406320541666 0.6122448979592034
2.97 51.805869074492165 0.3826530612245147
2.97 68.05869074492094 0.2908163265306394
2.97 84.10835214446954 0.3010204081632919
2.97 98.93905191873594 0.3673469387755359
2.97 113.97291196388258 0.34183673469390374
2.97 127.38148984198651 0.2908163265306394
2.97 141.6027088036117 0.21428571428574372
2.97 154.6049661399547 0.13775510204084762
2.97 168.01354401805858 0.09693877551023489
2.97 180 0
4.36 0.20270270270270885 1.0000000000000009
4.36 17.83783783783781 0.8820512820512816
4.36 35.27027027027026 0.6102564102564112
4.36 51.68918918918922 0.38461538461538547
4.36 68.31081081081084 0.2820512820512828
4.36 84.32432432432438 0.23076923076923084
4.36 99.32432432432432 0.2512820512820513
4.36 114.52702702702703 0.2871794871794875
4.36 128.10810810810813 0.2871794871794875
4.36 141.2837837837837 0.26666666666666705
4.36 154.2567567567569 0.23589743589743684
4.36 166.62162162162156 0.20000000000000195
4.36 180 0.1
5.01 0.2033898305084847 1
5.01 17.08474576271189 0.8550000000000013
5.01 35.3898305084746 0.5749999999999984
5.01 51.86440677966104 0.33999999999999986
5.01 68.33898305084742 0.28000000000000025
5.01 84.20338983050848 0.28000000000000114
5.01 99.25423728813556 0.33499999999999996
5.01 114.30508474576257 0.29000000000000004
5.01 128.54237288135593 0.32500000000000107
5.01 141.76271186440673 0.41000000000000103
5.01 154.98305084745758 0.5300000000000002
5.01 167.79661016949152 0.6650000000000018
5.01 180 0.8
5.26 0.20270270270270885 0.9948979591836737
5.26 17.22972972972974 0.9438775510204085
5.26 35.06756756756755 0.7142857142857144
5.26 51.689189189189165 0.48979591836734837
5.26 68.31081081081089 0.34693877551020424
5.26 84.72972972972968 0.3061224489795915
5.26 98.91891891891896 0.341836734693878
5.26 114.12162162162161 0.362244897959183
5.26 127.90540540540547 0.4183673469387754
5.26 141.4864864864865 0.49489795918367374
5.26 154.05405405405412 0.5867346938775508
5.26 167.43243243243245 0.637755102040817
5.26 180 0.7
