2.55 0 0.9999999999999998
2.55 16.923076923076927 0.8846153846153846
2.55 34.358974358974365 0.6153846153846152
2.55 48.97435897435898 0.42948717948717907
2.55 64.61538461538461 0.35897435897435903
2.55 80.00000000000001 0.37820512820512797
2.55 95.64102564102564 0.40384615384615374
2.55 110.25641025641028 0.3012820512820513
2.55 124.10256410256412 0.19230769230769207
2.55 138.974358974359 0.14102564102564097
2.55 152.56410256410263 0.19230769230769207
2.55 166.923076923077 0.29487179487179493
2.55 180 0.4
2.97 0 0.512562814070352
2.97 16.81093394077449 0.5829145728643219
2.97 34.85193621867884 0.778894472361809
2.97 48.79271070615034 0.9195979899497493
2.97 64.9886104783599 1.0050251256281406
2.97 80.36446469248293 0.9497487437185934
2.97 95.74031890660595 0.8140703517587942
2.97 110.09111617312075 0.613065326633166
2.97 125.26195899772213 0.41708542713567853
2.97 139.4077448747153 0.24120603015075437
2.97 153.7585421412301 0.14572864321608048
2.97 167.69931662870164 0.0804020100502516
2.97 180 0
4.36 0.6129398410896698 0.7487179487179474
4.36 17.162315550510783 0.6256410256410248
4,36 33.71169125993188 0.24102564102563973
4.36 49.64812712826337 0.07692307692307665
4.36 65.38024971623156 0.09230769230769287
4.36 81.52099886492626 0.1999999999999984
4.36 95.82292849035188 0.30256410256410105
4.36 111.35073779795688 0.28717948717948616
4.36 125.65266742338254 0.18974358974358774
4.36 139.54597048808176 0.28717948717948616
4.36 153.03064699205453 0.5846153846153839
4.36 167.12826333711695 1.02051282051282
4.36 180 1
5.01 -0.2057142857142864 0.09999999999999964
5.01 17.69142857142858 0.4999999999999982
5.01 33.5314285714286 0.8649999999999993
5.01 49.78285714285716 0.5499999999999989
5.01 65.62285714285719 0.11499999999999932
5.01 81.87428571428572 0.1949999999999985
5.01 97.50857142857143 0.375
5.01 111.7028571428572 0.34499999999999975
5.01 126.51428571428568 0.15500000000000025
5.01 140.29714285714292 0.15499999999999936
5.01 153.66857142857143 0.46999999999999975
5.01 167.24571428571434 0.9949999999999992
5.01 180 1
5.26 -7.105427357601002e-15 0.49489795918367374
5.26 17.03534777651084 0.7602040816326534
5.26 33.24971493728635 1.0153061224489814
5.26 49.25883694412773 0.6581632653061229
5.26 65.47320410490303 0.21938775510204067
5.26 81.89281641961233 0.14285714285714324
5.26 97.69669327252004 0.2602040816326543
5.26 112.06385404789054 0.31122448979591955
5.26 126.63625997719507 0.24489795918367463
5.26 140.59293044469783 0.22448979591836782
5.26 154.34435575826683 0.3520408163265296
5.26 168.0957810718359 0.5153061224489797
5.26 180 0.65
